date,powerusage,weekday,day_name,weekday_status,hour,month,season,날짜,MEF,min_cutoff,max_cutoff,변화율_100이상_주중,변화율_100미만_주중,변화율_100이상_주말,변화율_100미만_주말,최대제한,최소제한,optimized_powerusage,MEF_CO2
2021-03-05 06:00:00,67.89224920117182,4,Friday,O,6,3,봄,2021-03-05,0.6648887111146038,34.51058511308352,79.94319876605098,112.66792738006096,91.56478824091904,150.55996841682557,64.30948142733426,76.49279002666628,62.16539421305003,60.25036785870964,-5.08100063628042
2021-03-05 07:00:00,76.69015636589064,4,Friday,O,7,3,봄,2021-03-05,0.7060109545318387,44.3018848520738,88.42316791141255,109.42243970364471,93.35874571028316,138.9856596149471,69.64602125550881,83.91624010809754,71.59696806645039,62.032954864885056,-10.348144822490454
2021-03-05 08:00:00,85.4675297336583,4,Friday,O,8,3,봄,2021-03-05,0.7335675372188084,54.04300842373823,96.8457163267718,106.83336011841686,94.6072458210023,131.33596764898883,73.87239202871926,91.30783382467418,80.85847595226033,66.31803007298889,-14.047451305049663
2021-03-05 09:00:00,92.24908761309779,4,Friday,O,9,3,봄,2021-03-05,0.6687472727838064,61.755075099057066,103.26105949519884,105.09899259495795,95.5105282145785,126.6335102243135,76.77034365532454,96.95286175940592,88.10759085239901,78.21194319258942,-9.387302048887397
2021-03-05 10:00:00,96.04271029113833,4,Friday,O,10,3,봄,2021-03-05,0.7058433789149636,66.44305857865689,106.69244935305474,103.90128412052773,96.16007838176307,123.80730305370945,78.60591109402498,99.78960929665098,92.35474549592826,89.2495010309373,-4.794941777896722
2021-03-05 11:00:00,96.89550500014604,4,Friday,O,11,3,봄,2021-03-05,0.6288316410614143,68.15186957276799,107.18815596806472,102.92465593688347,96.55231166297827,122.0889403254474,79.72455282688318,99.72936513970605,93.55484997515771,98.9669266243953,1.3025754593067587
2021-03-05 12:00:00,95.5634553726342,4,Friday,O,12,3,봄,2021-03-05,0.5726582452434354,67.34506870900695,105.67558153523589,102.31452447768366,97.05798824547718,120.92653215072275,80.4492932711439,97.77529493895412,92.75196728254312,105.67558153523636,5.790792423955991
2021-03-05 13:00:00,93.17842290727634,4,Friday,O,13,3,봄,2021-03-05,0.6181150678086103,65.0037216386433,103.27045485526372,101.52773045067468,97.0852602375996,119.84730345656509,81.10238606858145,94.60193804748924,90.46251436482036,103.27045485526423,6.238037011857196
2021-03-05 14:00:00,90.9747072825945,4,Friday,O,14,3,봄,2021-03-05,0.5752657772303088,62.8557825467095,101.04472525151759,101.31760931521883,97.67272958906119,119.95539597352702,83.2894404823293,92.17339850024302,88.85747983856847,101.04472525151814,5.792936713616039
2021-03-05 15:00:00,89.89541682035085,4,Friday,O,15,3,봄,2021-03-05,0.6182399996193249,61.60216797727661,99.94156891971573,101.17979322355241,97.99867472131434,117.8426481335395,84.4898083223389,90.95599685628154,88.09631711914534,89.74149532912934,-0.09516042267419232
2021-03-05 16:00:00,90.07221865309515,4,Friday,O,16,3,봄,2021-03-05,0.7637890802280138,61.63595046452992,100.09272155674103,101.23408900924758,98.05879266967591,115.12151421582537,86.16984014983075,91.18379000387844,88.32373014201572,80.94384494672228,-6.97215215716812
2021-03-05 17:00:00,90.55218250784961,4,Friday,O,17,3,봄,2021-03-05,0.8641172566547652,62.010744245152964,100.54532201693573,101.64422883921573,98.13327132478118,112.22864064618393,88.06868251414447,92.04106760718292,88.86181895093911,73.28078232159359,-14.924514947534151
2021-03-05 18:00:00,89.70943060234674,4,Friday,O,18,3,봄,2021-03-05,0.7443924680026391,61.106913783302424,99.67356208531535,101.95307899026996,97.8455954736547,111.71833190708007,90.98273612018235,91.46152664373197,87.77672656889119,79.92685028201258,-7.282079108087595
2021-03-05 19:00:00,86.29423063140166,4,Friday,O,19,3,봄,2021-03-05,0.6099486260077032,57.680565195620765,96.5964634525249,102.11439368498026,97.22980234414649,110.47324361357947,92.48799926656004,88.11883039437431,83.90370987731376,84.87675406490287,-0.8645878841340546
2021-03-05 20:00:00,80.42290447687296,4,Friday,O,20,3,봄,2021-03-05,0.5765038598787562,51.853357156748515,91.20577728900078,102.64691731498127,96.73297365287983,110.8017596218272,93.90444744155201,82.55163226068214,77.79546699849423,87.58954627135532,4.1315966568874956
2021-03-05 21:00:00,73.66995631297095,4,Friday,O,21,3,봄,2021-03-05,0.6437615167084256,45.20453632161772,84.90912083787175,103.1783161602558,96.02590659886948,108.19332491686454,94.5229281077497,76.0114204397195,70.74224344052145,84.9091208378724,7.235341601086083
2021-03-05 22:00:00,68.05818936004148,4,Friday,O,22,3,봄,2021-03-05,0.5486132545472866,39.76096781515306,79.73334090012645,103.8147748785515,95.411076139903,103.77507656936241,89.01952765422428,70.65445607054535,64.93505086974854,79.24788002513382,6.138812613153702
2021-03-05 23:00:00,64.67357931838022,4,Friday,O,23,3,봄,2021-03-05,0.6329338708713004,36.61193005702137,76.7686792078226,104.18784120516246,94.79732076958028,107.22178367551066,87.97001755309674,67.38200612192877,61.308820439613825,67.3820061219289,1.7142550607416465
2021-03-06 00:00:00,63.019646477964116,5,Saturday,X,0,3,봄,2021-03-06,0.5569079337047156,17.911179196661507,72.77911215248807,126.18496746219522,86.69033802504408,151.68679950839788,63.87726312567794,79.52132040300948,54.63194455393488,72.77911215249073,5.435123862862712
2021-03-06 01:00:00,61.65983995093675,5,Saturday,X,1,3,봄,2021-03-06,0.137824010524548,16.191470453987264,71.3807437880611,125.01925334453607,87.01114099460665,156.30121786392957,62.10517356406574,77.08667152009708,53.65093027675837,71.38074378806431,1.3397739527563877
2021-03-06 02:00:00,59.62237079791639,5,Saturday,X,2,3,봄,2021-03-06,0.5727056209474338,13.908434715088639,69.30362563095767,124.10934508458509,87.26026729886156,162.7322379714306,59.88090251757127,73.99693392119694,52.026640128180226,69.30362563096018,5.544509060708691
2021-03-06 03:00:00,57.3928846580449,5,Saturday,X,3,3,봄,2021-03-06,0.5146777199415293,11.554184113053296,67.03347130579108,123.1091428361095,87.55907258122006,170.6034337711229,57.516071987433115,70.65588835143608,50.252677534193445,67.03347130579375,4.961795154762132
2021-03-06 04:00:00,56.67016832976677,5,Saturday,X,4,3,봄,2021-03-06,0.6336148026928508,10.832912088446221,66.26913482955972,120.95183859977128,88.33975370694795,173.46085352159622,56.74000366865811,68.5436105324382,50.062287127828775,66.26913482956019,6.082047264821892
2021-03-06 05:00:00,59.096536115932295,5,Saturday,X,5,3,봄,2021-03-06,0.7179618056722394,13.391202302780698,68.6529968472854,117.2677222813171,89.8600686042524,164.64572190788823,59.24982076647297,69.30116185030974,53.10418789651356,62.47957473210587,2.4288925135268915
2021-03-06 06:00:00,64.98981199029699,5,Saturday,X,6,3,봄,2021-03-06,0.6794468988273917,19.54994539758838,74.50294668821027,112.66792738006096,91.56478824091904,150.55996841682557,64.30948142733426,73.22267417766597,59.507783727086846,65.59974372915472,0.4144162284632893
2021-03-06 07:00:00,73.02449671468426,5,Saturday,X,7,3,봄,2021-03-06,0.6879128292294128,27.985453609286218,82.49354937859871,109.42243970364471,93.35874571028316,138.9856596149471,69.64602125550881,79.9051858865154,68.17475419407616,67.14985988770854,-4.041238040340166
2021-03-06 08:00:00,80.98261091213793,5,Saturday,X,8,3,봄,2021-03-06,0.7215790265677958,36.48026495863438,90.40688861118159,106.83336011841686,94.6072458210023,131.33596764898883,73.87239202871926,86.51644434906066,76.61541777791216,67.75277785406125,-9.546370059701415
2021-03-06 09:00:00,86.89516659039097,5,Saturday,X,9,3,봄,2021-03-06,0.7557120046680879,43.0645900815438,96.27403817056654,105.09899259495795,95.5105282145785,126.6335102243135,76.77034365532454,91.32594470021138,82.99403260342037,79.47469871390818,-5.607736654511958
2021-03-06 10:00:00,89.77722273105236,5,Saturday,X,10,3,봄,2021-03-06,0.7436169024918615,46.751357711580155,99.1101174213961,103.90128412052773,96.16007838176307,123.80730305370945,78.60591109402498,93.27968726530973,86.32984774714996,90.0581097134809,0.20887230782379754
2021-03-06 11:00:00,89.68388607832348,5,Saturday,X,11,3,봄,2021-03-06,0.5310886304880748,47.592220172392615,98.9702920086911,102.92465593688347,96.55231166297827,122.0889403254474,79.72455282688318,92.30683117694097,86.59186519781328,98.97029200869264,4.931904607716091
2021-03-06 12:00:00,87.37988493711224,5,Saturday,X,12,3,봄,2021-03-06,0.6807723839864205,46.34714673592862,96.61934756402857,102.31452447768366,97.05798824547718,120.92653215072275,80.4492932711439,89.40231376255352,84.80915845117389,96.61934756401998,6.289970999273415
2021-03-06 13:00:00,84.00648430211061,5,Saturday,X,13,3,봄,2021-03-06,0.5881369096218281,44.15137304352237,93.19860474774882,101.52773045067468,97.0852602375996,119.84730345656509,81.10238606858145,85.2898769433352,81.55791390116234,93.1986047477507,5.406225311770381
2021-03-06 14:00:00,80.80795010454196,5,Saturday,X,14,3,봄,2021-03-06,0.6989115788442302,42.2419140705962,89.95238341549135,101.31760931521883,97.67272958906119,119.95539597352702,83.2894404823293,81.8726831825568,78.92733059207276,80.3302214782418,-0.33389006846653196
2021-03-06 15:00:00,78.73781495625883,5,Saturday,X,15,3,봄,2021-03-06,0.5715395671793382,41.56389253449197,87.8342682822015,101.17979322355241,97.99867472131434,117.8426481335395,84.4898083223389,79.666758361486,77.1620151616545,72.06919379338241,-3.8113808531133637
2021-03-06 16:00:00,77.93851613894475,5,Saturday,X,16,3,봄,2021-03-06,0.7848659945966994,42.250252851321946,86.98674683819443,101.23408900924758,98.05879266967591,115.12151421582537,86.16984014983075,78.90034680058612,76.42556795050973,64.13067141749161,-10.837307780540101
2021-03-06 17:00:00,77.46812104979153,5,Saturday,X,17,3,봄,2021-03-06,0.853110045432376,43.348575046331,86.46793472410181,101.64422883921573,98.13327132478118,112.22864064618393,88.06868251414447,78.74187423729076,76.02200142000184,57.3305459329167,-17.179567622854975
2021-03-06 18:00:00,75.71185398275988,5,Saturday,X,18,3,봄,2021-03-06,0.7626051485488671,43.23270153728612,84.66310244720776,101.95307899026996,97.8455954736547,111.71833190708007,90.98273612018235,77.19056629604103,74.08071437357535,61.763869121956795,-10.636805066730084
2021-03-06 19:00:00,71.43106267788816,5,Saturday,X,19,3,봄,2021-03-06,0.6624682533830756,40.651814131163775,80.33364186931648,102.11439368498026,97.22980234414649,110.47324361357947,92.48799926656004,72.94139655626371,69.45228105403406,64.44809172983409,-4.625996567382142
2021-03-06 20:00:00,64.75299877969553,5,Saturday,X,20,3,봄,2021-03-06,0.6479714565675059,35.72033414796735,73.60684660672158,102.64691731498127,96.73297365287983,110.8017596218272,93.90444744155201,66.4669571163649,62.63750124901247,64.86767240203042,0.07430523409421139
2021-03-06 21:00:00,57.26281741781946,5,Saturday,X,21,3,봄,2021-03-06,0.4268159361647624,30.01004955107684,66.06791156159053,103.1783161602558,96.02590659886948,108.19332491686454,94.5229281077497,59.082810797627786,54.987139569516486,63.850993624746415,2.8119385953779408
2021-03-06 22:00:00,50.993566716830344,5,Saturday,X,22,3,봄,2021-03-06,0.9122010349374255,23.981908713332388,60.111253270307245,103.8147748785515,95.411076139903,103.77507656936241,89.01952765422428,52.93885648962139,48.65351076664723,50.4753565173316,-0.4727118802978861
2021-03-06 23:00:00,47.040936821759175,5,Saturday,X,23,3,봄,2021-03-06,0.5281232895509692,20.031911982972346,57.91610608285825,104.18784120516246,94.79732076958028,107.22178367551066,87.97001755309674,49.010936557275244,44.593547771938645,49.0109365572759,1.0404027407356309
2021-03-07 00:00:00,44.9175119613253,6,Sunday,X,0,3,봄,2021-03-07,0.5569079337047156,17.911179196661507,72.77911215248807,126.18496746219522,86.69033802504408,151.68679950839788,63.87726312567794,56.67914785322598,38.93914295171251,56.679147853227,6.550148341546194
2021-03-07 01:00:00,43.19504048418584,6,Sunday,X,1,3,봄,2021-03-07,0.137824010524548,16.191470453987264,71.3807437880611,125.01925334453607,87.01114099460665,156.30121786392957,62.10517356406574,54.00211709519921,37.584497578372364,60.173562565576105,2.340048006036803
2021-03-07 02:00:00,40.90916105936058,6,Sunday,X,2,3,봄,2021-03-07,0.5727056209474338,13.908434715088639,69.30362563095767,124.10934508458509,87.26026729886156,162.7322379714306,59.88090251757127,50.772091870370524,35.69744329011983,63.00653684111877,12.655291318400613
2021-03-07 03:00:00,38.55197700452668,6,Sunday,X,3,3,봄,2021-03-07,0.5146777199415293,11.554184113053296,67.03347130579108,123.1091428361095,87.55907258122006,170.6034337711229,57.516071987433115,47.461008436646836,33.75575352688878,62.65676405511786,12.406196838874372
2021-03-07 04:00:00,37.82767443259303,6,Sunday,X,4,3,봄,2021-03-07,0.6336148026928508,10.832912088446221,66.26913482955972,120.95183859977128,88.33975370694795,173.46085352159622,56.74000366865811,45.75326772575687,33.4168744268188,55.21391182412645,11.016177374407512
2021-03-07 05:00:00,40.38283117314538,6,Sunday,X,5,3,봄,2021-03-07,0.7179618056722394,13.391202302780698,68.6529968472854,117.2677222813171,89.8600686042524,164.64572190788823,59.24982076647297,47.35602630945728,36.28803979652786,53.422070530408774,9.36167583353336
2021-03-07 06:00:00,46.53833353718551,6,Sunday,X,6,3,봄,2021-03-07,0.6794468988273917,19.54994539758838,74.50294668821027,112.66792738006096,91.56478824091904,150.55996841682557,64.30948142733426,52.43377583356673,42.61272655417652,56.222920115271485,6.5801623169058985
2021-03-07 07:00:00,54.97049093020794,6,Sunday,X,7,3,봄,2021-03-07,0.6879128292294128,27.985453609286218,82.49354937859871,109.42243970364471,93.35874571028316,138.9856596149471,69.64602125550881,60.15005229290426,51.319760843227094,60.787510088430494,4.001602106814576
2021-03-07 08:00:00,63.46184004037031,6,Sunday,X,8,3,봄,2021-03-07,0.7215790265677958,36.48026495863438,90.40688861118159,106.83336011841686,94.6072458210023,131.33596764898883,73.87239202871926,67.79841610810249,60.039499009524405,64.09866921071004,0.4595225728237197
2021-03-07 09:00:00,70.04259166328187,6,Sunday,X,9,3,봄,2021-03-07,0.7557120046680879,43.0645900815438,96.27403817056654,105.09899259495795,95.5105282145785,126.6335102243135,76.77034365532454,73.61405822550924,66.89804927278084,64.33559067722037,-4.312849155819292
2021-03-07 10:00:00,73.72567617039793,6,Sunday,X,10,3,봄,2021-03-07,0.7436169024918615,46.751357711580155,99.1101174213961,103.90128412052773,96.16007838176307,123.80730305370945,78.60591109402498,76.60192426758536,70.89466799293946,74.15214017480245,0.31712584197956645
2021-03-07 11:00:00,74.56274898961325,6,Sunday,X,11,3,봄,2021-03-07,0.5310886304880748,47.592220172392615,98.9702920086911,102.92465593688347,96.55231166297827,122.0889403254474,79.72455282688318,76.7434528546415,71.99205778893557,82.40926903459028,4.167197584784076
2021-03-07 12:00:00,73.31378394503072,6,Sunday,X,12,3,봄,2021-03-07,0.6807723839864205,46.34714673592862,96.61934756402857,102.31452447768366,97.05798824547718,120.92653215072275,80.4492932711439,75.01064941995458,71.15688380368245,72.78794377178073,-0.35797746833922744
2021-03-07 13:00:00,71.11402265579615,6,Sunday,X,13,3,봄,2021-03-07,0.5881369096218281,44.15137304352237,93.19860474774882,101.52773045067468,97.0852602375996,119.84730345656509,81.10238606858145,72.20045323460845,69.04123396080523,69.9837150278505,-0.6647756352219364
2021-03-07 14:00:00,69.20048747607645,6,Sunday,X,14,3,봄,2021-03-07,0.6989115788442302,42.2419140705962,89.95238341549135,101.31760931521883,97.67272958906119,119.95539597352702,83.2894404823293,70.11227954523807,67.5900050068203,61.102222648027045,-5.659971056870705
2021-03-07 15:00:00,68.51830987385254,6,Sunday,X,15,3,봄,2021-03-07,0.5715395671793382,41.56389253449197,87.8342682822015,101.17979322355241,97.99867472131434,117.8426481335395,84.4898083223389,69.3266842506369,67.14703561781897,54.38965538166562,-8.075085073290927
2021-03-07 16:00:00,69.20044435643128,6,Sunday,X,16,3,봄,2021-03-07,0.7848659945966994,42.250252851321946,86.98674683819443,101.23408900924758,98.05879266967591,115.12151421582537,86.16984014983075,70.05443943458448,67.8571202579674,49.492166413771606,-15.468357169253775
2021-03-07 17:00:00,70.29448234398224,6,Sunday,X,17,3,봄,2021-03-07,0.853110045432376,43.348575046331,86.46793472410181,101.64422883921573,98.13327132478118,112.22864064618393,88.06868251414447,71.4502844950594,68.98227508497048,45.32540587721266,-21.301369958970266
2021-03-07 18:00:00,70.17427891614776,6,Sunday,X,18,3,봄,2021-03-07,0.7626051485488671,43.23270153728612,84.66310244720776,101.95307899026996,97.8455954736547,111.71833190708007,90.98273612018235,71.54483801423248,68.66244107484809,49.78044010920428,-15.55244647285078
2021-03-07 19:00:00,67.58902976588365,6,Sunday,X,19,3,봄,2021-03-07,0.6624682533830756,40.651814131163775,80.33364186931648,102.11439368498026,97.22980234414649,110.47324361357947,92.48799926656004,69.01812794299292,65.71668004769502,52.924552336574365,-9.714750749370058
2021-03-07 20:00:00,62.6531712785194,6,Sunday,X,20,3,봄,2021-03-07,0.6479714565675059,35.72033414796735,73.60684660672158,102.64691731498127,96.73297365287983,110.8017596218272,93.90444744155201,64.3115489174754,60.606275665543855,54.3520593420176,-5.378883592624984
2021-03-07 21:00:00,56.93850761541317,6,Sunday,X,21,3,봄,2021-03-07,0.4268159361647624,30.01004955107684,66.06791156159053,103.1783161602558,96.02590659886948,108.19332491686454,94.5229281077497,58.748193404362326,54.67571814156684,54.82975503055252,-0.9000492086471622
2021-03-07 22:00:00,52.464334171346195,6,Sunday,X,22,3,봄,2021-03-07,0.9122010349374255,23.981908713332388,60.111253270307245,103.8147748785515,95.411076139903,103.77507656936241,89.01952765422428,54.46573041151402,50.05678582251627,45.03830984368663,-6.774027077161552
2021-03-07 23:00:00,50.31232548354308,6,Sunday,X,23,3,봄,2021-03-07,0.5281232895509692,20.031911982972346,57.91610608285825,104.18784120516246,94.79732076958028,107.22178367551066,87.97001755309674,52.419325781418344,47.694736575269616,47.69473657527232,-1.3824096649280808
2021-03-08 00:00:00,49.980929544718904,0,Monday,O,0,3,봄,2021-03-08,0.4341005137013984,23.065434165938562,75.52306456524724,126.18496746219522,86.69033802504408,151.68679950839788,63.87726312567794,63.06841968330627,43.328636770375944,63.068419683306644,5.681286192222924
2021-03-08 01:00:00,50.02778182806279,0,Monday,O,1,3,봄,2021-03-08,0.7012250632177575,23.11648496032219,74.56441547330436,125.01925334453607,87.01114099460665,156.30121786392957,62.10517356406574,62.5443593062776,43.529743782889916,62.89429973159747,9.022324830298514
2021-03-08 02:00:00,49.474575588194426,0,Monday,O,2,3,봄,2021-03-08,0.5438064651254082,22.56738167604376,72.92539113185296,124.10934508458509,87.26026729886156,162.7322379714306,59.88090251757127,61.402571745886114,43.17164690323577,68.48824575973734,10.339756765047165
2021-03-08 03:00:00,48.79977875235049,0,Monday,O,3,3,봄,2021-03-08,0.6893090213323019,21.896570396024053,71.09598257989099,123.1091428361095,87.55907258122006,170.6034337711229,57.516071987433115,60.07698932793658,42.72863369724538,60.705291866227256,8.206577592985278
2021-03-08 04:00:00,49.694391464838375,0,Monday,O,4,3,봄,2021-03-08,0.7237037615390649,22.795028692962944,70.77913953530263,120.95183859977128,88.33975370694795,173.46085352159622,56.74000366865811,60.106280157689824,43.89990302620478,55.74763095911473,4.380752191504625
2021-03-08 05:00:00,53.7923896561365,0,Monday,O,5,3,봄,2021-03-08,0.6671478218363384,26.89670926226485,73.62107985976732,117.2677222813171,89.8600686042524,164.64572190788823,59.24982076647297,63.0811101104421,48.33787824887103,54.77004038321419,0.6522375530865917
2021-03-08 06:00:00,61.402770163035946,0,Monday,O,6,3,봄,2021-03-08,0.6648887111146038,34.51058511308352,79.94319876605098,112.66792738006096,91.56478824091904,150.55996841682557,64.30948142733426,69.18122849663507,56.22331647384209,57.04173184546717,-2.8996051460897045
2021-03-08 07:00:00,71.1907859452741,0,Monday,O,7,3,봄,2021-03-08,0.7060109545318387,44.3018848520738,88.42316791141255,109.42243970364471,93.35874571028316,138.9856596149471,69.64602125550881,77.89869482551832,66.46282481980046,60.43039551609027,-7.596953518043336
2021-03-08 08:00:00,80.92886175401955,0,Monday,O,8,3,봄,2021-03-08,0.7335675372188084,54.04300842373823,96.8457163267718,106.83336011841686,94.6072458210023,131.33596764898883,73.87239202871926,86.45902231740743,76.56456717976438,62.65353486606167,-13.406186537067933
2021-03-08 09:00:00,88.63814204979235,0,Monday,O,9,3,봄,2021-03-08,0.6687472727838064,61.755075099057066,103.26105949519884,105.09899259495795,95.5105282145785,126.6335102243135,76.77034365532454,93.15779434921957,84.65875767134509,74.88726170347023,-9.195863729979362
2021-03-08 10:00:00,93.32362602991591,0,Monday,O,10,3,봄,2021-03-08,0.7058433789149636,66.44305857865689,106.69244935305474,103.90128412052773,96.16007838176307,123.80730305370945,78.60591109402498,96.96444583292173,89.74007193907059,86.33458918147836,-4.933165384462349
2021-03-08 11:00:00,95.0302501378247,0,Monday,O,11,3,봄,2021-03-08,0.6288316410614143,68.15186957276799,107.18815596806472,102.92465593688347,96.55231166297827,122.0889403254474,79.72455282688318,97.8095579903158,91.75390328718032,96.54686257042594,0.9536938848467872
2021-03-08 12:00:00,94.51254503571717,0,Monday,O,12,3,봄,2021-03-08,0.5726582452434354,67.34506870900695,105.67558153523589,102.31452447768366,97.05798824547718,120.92653215072275,80.4492932711439,96.70006102505063,91.7319748512677,105.67558153523618,6.392604893402978
2021-03-08 13:00:00,92.9016345443375,0,Monday,O,13,3,봄,2021-03-08,0.6181150678086103,65.0037216386433,103.27045485526372,101.52773045067468,97.0852602375996,119.84730345656509,81.10238606858145,94.32092110444584,90.19379366235378,103.27045485526408,6.409124069583679
2021-03-08 14:00:00,91.43178350072681,0,Monday,O,14,3,봄,2021-03-08,0.5752657772303088,62.8557825467095,101.04472525151759,101.31760931521883,97.67272958906119,119.95539597352702,83.2894404823293,92.6364971972031,89.30391865712076,96.83661158130339,3.1092126265690836
2021-03-08 15:00:00,91.04674607027763,0,Monday,O,15,3,봄,2021-03-08,0.6182399996193249,61.60216797727661,99.94156891971573,101.17979322355241,97.99867472131434,117.8426481335395,84.4898083223389,92.12090941067974,89.22460452575244,86.74515218638588,-2.6594174011397285
2021-03-08 16:00:00,91.87948443968041,0,Monday,O,16,3,봄,2021-03-08,0.7637890802280138,61.63595046452992,100.09272155674103,101.23408900924758,98.05879266967591,115.12151421582537,86.16984014983075,93.01335905890384,90.09591315267335,78.86403178640987,-9.941060610792771
2021-03-08 17:00:00,92.97897228540299,0,Monday,O,17,3,봄,2021-03-08,0.8641172566547652,62.010744245152964,100.54532201693573,101.64422883921573,98.13327132478118,112.22864064618393,88.06868251414447,94.50775936212598,91.24330714782762,71.92136534007643,-18.196241545309913
2021-03-08 18:00:00,92.72179612350651,0,Monday,O,18,3,봄,2021-03-08,0.7443924680026391,61.106913783302424,99.67356208531535,101.95307899026996,97.8455954736547,111.71833190708007,90.98273612018235,94.53272604299565,90.72419355091303,78.91457022057196,-10.277994966155415
2021-03-08 19:00:00,89.86119221784541,0,Monday,O,19,3,봄,2021-03-08,0.6099486260077032,57.680565195620765,96.5964634525249,102.11439368498026,97.22980234414649,110.47324361357947,92.48799926656004,91.7612115913475,87.37185957750464,84.37139658160848,-3.348493305385803
2021-03-08 20:00:00,84.5168924952538,0,Monday,O,20,3,봄,2021-03-08,0.5765038598787562,51.853357156748515,91.20577728900078,102.64691731498127,96.73297365287983,110.8017596218272,93.90444744155201,86.75398475679478,81.75570334966663,87.79073021901611,1.8873800843656543
2021-03-08 21:00:00,78.26718402674766,0,Monday,O,21,3,봄,2021-03-08,0.6437615167084256,45.20453632161772,84.90912083787175,103.1783161602558,96.02590659886948,108.19332491686454,94.5229281077497,80.75476258484693,75.15677303109,84.90912083787198,4.275823315410919
2021-03-08 22:00:00,73.13895229693149,0,Monday,O,22,3,봄,2021-03-08,0.5486132545472866,39.76096781515306,79.73334090012645,103.8147748785515,95.411076139903,103.77507656936241,89.01952765422428,75.9290386755906,69.78266146395265,79.73334090012665,3.61776899334843
2021-03-08 23:00:00,70.22247732086805,0,Monday,O,23,3,봄,2021-03-08,0.6329338708713004,36.61193005702137,76.7686792078226,104.18784120516246,94.79732076958028,107.22178367551066,87.97001755309674,73.16328316139722,66.56902707820906,73.1632831613973,1.8613356241271068
2021-03-09 00:00:00,69.02572568491814,1,Tuesday,O,0,3,봄,2021-03-09,0.4341005137013984,23.065434165938562,75.52306456524724,126.18496746219522,86.69033802504408,151.68679950839788,63.87726312567794,87.10008949605808,59.83863492049522,75.52306456524704,2.820498145642843
2021-03-09 01:00:00,68.11665306919728,1,Tuesday,O,1,3,봄,2021-03-09,0.7012250632177575,23.11648496032219,74.56441547330436,125.01925334453607,87.01114099460665,156.30121786392957,62.10517356406574,85.15893107039845,59.269077042846305,67.73192357078295,-0.2697819668473249
2021-03-09 02:00:00,66.52795515244532,1,Tuesday,O,2,3,봄,2021-03-09,0.5438064651254082,22.56738167604376,72.92539113185296,124.10934508458509,87.26026729886156,162.7322379714306,59.88090251757127,82.56740943786636,58.052471494490526,72.92539113185276,3.478967045827668
2021-03-09 03:00:00,64.7496586536769,1,Tuesday,O,3,3,봄,2021-03-09,0.6893090213323019,21.896570396024053,71.09598257989099,123.1091428361095,87.55907258122006,170.6034337711229,57.516071987433115,79.71274975784843,56.69420061666519,66.80125525247514,1.414184043686295
2021-03-09 04:00:00,64.48474807567278,1,Tuesday,O,4,3,봄,2021-03-09,0.7237037615390649,22.795028692962944,70.77913953530263,120.95183859977128,88.33975370694795,173.46085352159622,56.74000366865811,77.99548841395686,56.96566762859519,64.48474807567278,0.0
2021-03-09 05:00:00,67.37947507850143,1,Tuesday,O,5,3,봄,2021-03-09,0.6671478218363384,26.89670926226485,73.62107985976732,117.2677222813171,89.8600686042524,164.64572190788823,59.24982076647297,79.01437570966633,60.547242530726535,73.6210798597672,4.164073034584739
2021-03-09 06:00:00,73.75526759193464,1,Tuesday,O,6,3,봄,2021-03-09,0.6648887111146038,34.51058511308352,79.94319876605098,112.66792738006096,91.56478824091904,150.55996841682557,64.30948142733426,83.09853132945057,67.53385458707814,73.22537714072443,-0.35231817913709035
2021-03-09 07:00:00,82.28982882302766,1,Tuesday,O,7,3,봄,2021-03-09,0.7060109545318387,44.3018848520738,88.42316791141255,109.42243970364471,93.35874571028316,138.9856596149471,69.64602125550881,90.04353832610988,76.82475203631769,74.37608458617913,-5.587190122578268
2021-03-09 08:00:00,90.76791809591475,1,Tuesday,O,8,3,봄,2021-03-09,0.7335675372188084,54.04300842373823,96.8457163267718,106.83336011841686,94.6072458210023,131.33596764898883,73.87239202871926,96.97041681139828,85.87302739960809,74.60123459408315,-11.859354201434547
2021-03-09 09:00:00,97.22276689654674,1,Tuesday,O,9,3,봄,2021-03-09,0.6687472727838064,61.755075099057066,103.26105949519884,105.09899259495795,95.5105282145785,126.6335102243135,76.77034365532454,102.1801485812149,92.85797820772017,87.36653302687009,-6.5913295202656474
2021-03-09 10:00:00,100.67108651059522,1,Tuesday,O,10,3,봄,2021-03-09,0.7058433789149636,66.44305857865689,106.69244935305474,103.90128412052773,96.16007838176307,123.80730305370945,78.60591109402498,104.5985516225958,96.80539569636086,97.00757634306207,-2.585864395340921
2021-03-09 11:00:00,101.16902907298106,1,Tuesday,O,11,3,봄,2021-03-09,0.6288316410614143,68.15186957276799,107.18815596806472,102.92465593688347,96.55231166297827,122.0889403254474,79.72455282688318,104.12787508805137,97.68103625695377,107.18815596806459,3.785017443192272
2021-03-09 12:00:00,99.48173040142024,1,Tuesday,O,12,3,봄,2021-03-09,0.5726582452434354,67.34506870900695,105.67558153523589,102.31452447768366,97.05798824547718,120.92653215072275,80.4492932711439,101.78425940238438,96.55496619940776,105.67558153523571,3.546959921589831
2021-03-09 13:00:00,96.75020339579743,1,Tuesday,O,13,3,봄,2021-03-09,0.6181150678086103,65.0037216386433,103.27045485526372,101.52773045067468,97.0852602375996,119.84730345656509,81.10238606858145,98.22828571416473,93.93018674721685,103.27045485526352,4.030265672997076
